Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
26/04/2020;Sainte-Lucie;15;0;15;0.00;100.00;0.00
26/04/2020;Liechtenstein;82;1;55;1.22;67.07;31.71
26/04/2020;Liban;707;24;145;3.39;20.51;76.10
26/04/2020;Laos;19;0;7;0.00;36.84;63.16
26/04/2020;Kazakhstan;2717;25;682;0.92;25.10;73.98
26/04/2020;Koweït;3075;20;806;0.65;26.21;73.14
26/04/2020;Corée du Sud;10738;243;8764;2.26;81.62;16.12
26/04/2020;Saint-Kitts-et-Nevis;15;0;2;0.00;13.33;86.67
26/04/2020;Cambodge;122;0;117;0.00;95.90;4.10
26/04/2020;Kenya;355;14;106;3.94;29.86;66.20
26/04/2020;Kirghizistan;682;8;370;1.17;54.25;44.57
26/04/2020;Japon;13441;372;1809;2.77;13.46;83.77
26/04/2020;Jordanie;447;7;337;1.57;75.39;23.04
26/04/2020;Jamaïque;350;7;28;2.00;8.00;90.00
26/04/2020;Italie;197675;26644;64928;13.48;32.85;53.68
26/04/2020;Islande;1792;10;1608;0.56;89.73;9.71
26/04/2020;Iran;90481;5710;69657;6.31;76.99;16.70
26/04/2020;Iraq;1820;87;1263;4.78;69.40;25.82
26/04/2020;Inde;27890;881;6523;3.16;23.39;73.45
26/04/2020;Israël;15443;201;6731;1.30;43.59;55.11
26/04/2020;Irlande;19262;1087;9233;5.64;47.93;46.42
26/04/2020;Indonésie;8882;743;1107;8.37;12.46;79.17
26/04/2020;Hongrie;2500;272;485;10.88;19.40;69.72
26/04/2020;Haïti;74;6;7;8.11;9.46;82.43
26/04/2020;Croatie;2030;55;1103;2.71;54.33;42.96
26/04/2020;Honduras;627;59;65;9.41;10.37;80.22
26/04/2020;Hong-Kong;1037;4;772;0.39;74.45;25.17
26/04/2020;Guyana;74;8;12;10.81;16.22;72.97
26/04/2020;Guinée-Bissau;53;1;3;1.89;5.66;92.45
26/04/2020;Guatemala;500;15;49;3.00;9.80;87.20
